transaction_id,account_id,type_id,amount,transaction_date
621,515,5,5000,2023-03-11 15:59:09
622,53868,3,1000,2023-02-28 05:23:46
623,84942,4,100,2023-01-24 08:13:58
624,19299,1,100,2023-04-12 15:38:28
625,16886,2,300,2023-03-07 14:30:00
626,95240,1,300,2023-07-21 21:58:11
627,73642,3,400,2023-01-17 13:58:28
628,50377,1,500,2023-02-26 00:24:43
629,85783,4,600,2023-08-16 19:41:46
630,24727,3,10000,2023-03-18 01:52:41
631,22152,5,7000,2023-07-24 19:17:15
632,24968,3,8000,2023-02-23 16:04:05
633,95709,1,3000,2023-08-22 08:38:11
634,79908,2,500,2023-03-08 01:59:37
635,15098,1,300,2023-03-15 14:54:22
636,74240,2,300,2023-04-27 12:30:09
637,79190,4,300,2023-01-06 05:58:59
638,35626,3,600,2023-05-30 05:48:23
639,6111,4,3000,2023-05-18 20:27:02
640,55150,5,5000,2023-03-13 14:15:49
641,30591,4,7000,2023-03-20 04:37:50
642,70863,5,5000,2023-08-02 10:02:27
643,99641,4,8000,2023-05-04 04:39:50
644,48010,3,600,2023-07-02 18:27:17
645,93105,5,7000,2023-05-09 10:46:33
646,87313,3,900,2023-02-15 15:25:53
647,97732,5,5000,2023-02-07 17:20:45
648,99683,1,4000,2023-07-12 05:14:43
649,28807,4,400,2023-05-03 12:47:32
650,11854,5,100,2023-05-16 11:02:11
651,94442,1,500,2023-08-06 17:13:03
652,27741,1,5000,2023-08-14 13:44:47
653,95530,5,400,2023-08-05 22:48:16
654,30064,2,900,2023-05-30 10:35:59
655,33879,5,900,2023-07-28 04:27:44
656,7127,1,700,2023-08-23 18:24:28
657,11679,2,900,2023-01-23 08:10:20
658,28845,5,900,2023-07-05 13:36:08
659,4247,3,1000,2023-01-11 04:48:23
660,11551,3,4000,2023-04-05 09:30:08
661,5732,1,4000,2023-02-10 18:06:06
662,96978,2,6000,2023-06-02 21:19:50
663,51134,5,4000,2023-05-29 02:10:22
664,30606,2,9000,2023-08-24 07:38:37
665,9531,5,10000,2023-05-17 02:03:38
666,23970,2,200,2023-07-15 15:15:28
667,57956,4,100,2023-05-16 05:36:48
668,65458,4,1000,2023-01-14 16:32:45
669,31608,2,500,2023-07-30 23:13:00
670,55393,1,700,2023-08-02 02:41:08
671,41769,2,900,2023-01-25 08:28:46
672,48887,5,3000,2023-03-04 22:20:50
673,55581,2,600,2023-03-10 11:51:10
674,77039,2,300,2023-08-20 04:09:29
675,32695,1,5000,2023-05-06 13:29:06
676,6523,4,5000,2023-03-17 23:14:15
677,61468,2,500,2023-07-11 13:40:51
678,7034,3,9000,2023-04-06 23:22:36
679,78820,1,400,2023-01-30 13:35:24
680,44350,5,7000,2023-05-13 07:16:36
681,48284,4,900,2023-07-21 09:16:37
682,65112,4,8000,2023-06-06 00:01:05
683,90587,4,500,2023-06-27 18:47:19
684,78701,5,600,2023-05-31 02:58:09
685,44965,2,5000,2023-05-23 12:37:00
686,43489,2,2000,2023-07-14 08:20:00
687,99526,3,7000,2023-03-12 16:04:16
688,91175,2,3000,2023-01-08 17:34:53
689,85256,3,600,2023-04-24 18:14:35
690,81139,1,500,2023-01-05 07:41:20
691,30638,1,8000,2023-05-23 19:36:01
692,57793,5,9000,2023-07-05 15:11:37
693,59273,4,4000,2023-05-06 20:17:48
694,98969,4,3000,2023-08-20 22:11:47
695,67756,3,300,2023-06-07 12:50:36
696,88853,2,800,2023-04-13 17:21:48
697,97803,4,800,2023-04-14 08:56:07
698,29085,1,7000,2023-05-13 19:23:16
699,31279,3,800,2023-01-17 07:35:07
700,11709,4,400,2023-04-27 16:58:03
701,22992,1,300,2023-04-27 09:39:12
702,98247,5,200,2023-02-14 09:00:08
703,6607,2,800,2023-02-23 10:57:31
704,65933,2,100,2023-07-19 00:37:39
705,63755,4,800,2023-04-10 02:34:41
706,77625,3,4000,2023-08-17 22:55:25
707,93612,2,700,2023-04-20 08:14:34
708,17762,4,800,2023-07-19 00:22:09
709,63755,5,9000,2023-08-05 10:48:19
710,69820,2,700,2023-05-05 05:58:24
711,2475,1,200,2023-01-04 12:57:21
712,39023,1,700,2023-07-19 20:36:35
713,11891,2,3000,2023-03-20 10:25:30
714,6099,2,9000,2023-06-06 03:01:47
715,78709,2,900,2023-02-05 15:39:29
716,32858,2,1000,2023-05-07 02:42:08
717,79398,1,5000,2023-08-12 18:28:50
718,99404,5,300,2023-02-28 08:58:20
719,32154,2,4000,2023-01-03 04:33:46
720,22206,2,200,2023-01-23 23:10:16
721,1874,2,1000,2023-05-23 15:23:05
722,29296,1,900,2023-08-06 10:40:19
723,12066,3,900,2023-03-25 20:01:27
724,48663,4,7000,2023-07-05 17:27:10
725,15189,3,900,2023-02-19 23:46:32
726,6668,4,4000,2023-03-26 16:01:24
727,73029,5,1000,2023-05-04 07:02:07
728,78162,3,900,2023-04-20 19:28:48
729,12944,5,100,2023-02-11 14:16:41
730,22956,3,800,2023-07-08 10:45:15
731,54309,5,2000,2023-04-06 21:09:47
732,31239,2,3000,2023-06-12 04:08:41
733,64367,1,100,2023-08-24 03:48:10
734,25342,3,100,2023-04-14 04:17:24
735,35169,4,5000,2023-06-14 12:49:09
736,94424,2,4000,2023-04-09 11:51:50
737,23225,2,2000,2023-01-23 17:57:30
738,91255,5,6000,2023-01-06 00:33:21
739,47112,4,600,2023-02-24 17:29:22
740,10469,5,9000,2023-05-10 22:49:19
741,45933,3,600,2023-04-20 19:04:52
742,24806,1,600,2023-02-11 04:53:54
743,24751,4,3000,2023-02-20 19:36:12
744,80376,3,5000,2023-07-02 08:17:32
745,44612,2,6000,2023-01-21 14:07:09
746,39128,3,100,2023-01-27 12:30:47
747,44473,3,800,2023-02-27 02:14:36
748,58773,3,3000,2023-04-25 17:15:36
749,72074,4,8000,2023-04-30 01:06:24
750,21827,5,1000,2023-06-24 06:54:58
751,54644,3,6000,2023-05-24 16:33:29
752,61858,4,300,2023-07-09 17:39:52
753,53993,2,10000,2023-06-07 03:57:37
754,7370,5,10000,2023-01-02 19:13:04
755,10935,2,4000,2023-04-22 19:02:19
756,21939,2,3000,2023-05-27 04:27:27
757,95351,4,700,2023-03-10 06:36:02
758,34551,5,800,2023-06-26 08:38:00
759,74807,2,6000,2023-02-07 06:08:00
760,67690,5,200,2023-03-08 17:09:54
761,33070,1,8000,2023-08-05 18:08:35
762,61766,4,700,2023-08-06 05:53:41
763,46375,3,2000,2023-07-11 19:48:13
764,25808,4,1000,2023-07-23 11:10:23
765,36388,4,500,2023-05-26 07:25:46
766,19808,4,700,2023-01-04 18:40:51
767,6201,2,2000,2023-03-25 11:55:00
768,79189,1,3000,2023-02-20 12:20:53
769,85992,4,5000,2023-03-05 22:30:00
770,36750,5,3000,2023-06-03 17:30:23
771,48058,5,9000,2023-07-29 22:18:05
772,51288,2,2000,2023-05-12 20:42:33
773,69807,4,800,2023-03-22 10:29:11
774,44413,5,10000,2023-01-23 02:02:01
775,97776,2,7000,2023-04-01 10:05:15
776,16245,2,800,2023-01-19 06:32:06
777,68570,5,4000,2023-03-03 22:24:17
778,30426,2,7000,2023-02-22 00:22:54
779,21146,1,300,2023-07-06 14:35:50
780,69493,4,500,2023-08-01 08:09:55
781,4679,4,1000,2023-04-05 04:05:46
782,97386,5,100,2023-02-20 07:34:53
783,4578,4,200,2023-02-09 10:19:15
784,16634,5,200,2023-07-08 11:27:34
785,49235,5,5000,2023-06-03 11:28:37
786,82396,5,100,2023-04-25 02:28:07
787,16904,4,10000,2023-04-17 05:20:41
788,83202,5,900,2023-03-12 13:22:30
789,32766,2,100,2023-06-30 23:08:21
790,83028,5,8000,2023-03-24 21:41:28
791,9654,3,8000,2023-05-02 13:21:42
792,67249,1,1000,2023-04-29 04:11:24
793,24206,5,8000,2023-07-06 11:06:40
794,87827,2,200,2023-07-06 18:04:35
795,79868,2,1000,2023-07-07 04:19:05
796,97878,2,600,2023-07-11 21:50:55
797,7964,1,300,2023-02-02 21:02:52
798,13009,4,400,2023-02-21 19:06:30
799,80671,3,7000,2023-01-11 10:27:02
800,23794,4,7000,2023-02-24 22:59:09
801,9511,5,7000,2023-06-19 19:13:58
802,14269,4,300,2023-08-23 07:36:46
803,62369,1,100,2023-03-30 04:18:26
804,59801,1,3000,2023-07-23 12:48:19
805,36448,3,6000,2023-01-19 08:00:21
806,22614,4,2000,2023-08-06 18:51:22
807,75029,3,5000,2023-08-13 23:55:26
808,64554,2,10000,2023-07-22 09:40:32
809,11908,1,600,2023-06-22 16:39:16
810,20427,4,1000,2023-02-28 04:15:40
811,68552,5,9000,2023-07-24 19:37:21
812,6245,1,900,2023-06-12 03:21:31
813,44636,1,600,2023-07-28 22:44:47
814,65014,3,400,2023-07-25 06:47:31
815,77924,2,2000,2023-04-17 22:50:00
816,8434,5,900,2023-03-29 12:45:44
817,61599,2,1000,2023-08-23 20:11:34
818,44769,3,900,2023-07-25 11:54:51
819,69016,1,700,2023-03-17 01:54:46
820,3064,1,100,2023-07-15 14:23:58
821,7855,3,200,2023-07-15 18:19:05
822,77660,4,600,2023-03-08 12:55:42
823,10929,5,700,2023-08-19 20:42:24
824,46272,3,500,2023-05-25 16:34:48
825,24779,2,9000,2023-07-27 20:56:50
826,65003,3,2000,2023-06-13 11:01:33
827,2049,4,4000,2023-05-26 15:36:03
828,88236,5,4000,2023-07-02 03:03:04
829,15116,4,3000,2023-06-21 09:58:14
830,27005,1,500,2023-03-06 01:21:05
831,59817,5,7000,2023-05-05 11:12:19
832,5309,3,2000,2023-05-28 11:37:09
833,23966,5,400,2023-04-14 04:50:05
834,95412,4,9000,2023-01-07 00:52:17
835,20740,1,2000,2023-04-01 13:44:02
836,45833,3,6000,2023-07-04 19:01:13
837,30483,4,10000,2023-02-01 12:42:51
838,50393,2,7000,2023-06-03 18:50:29
839,70357,4,600,2023-05-03 11:24:02
840,6261,1,400,2023-06-06 18:18:57
841,81047,4,100,2023-04-09 02:15:23
842,25899,2,500,2023-07-25 23:16:41
843,21869,3,4000,2023-04-15 10:19:21
844,94640,2,400,2023-06-03 15:10:47
845,27511,2,8000,2023-06-29 23:58:50
846,70954,3,7000,2023-08-02 00:19:56
847,34617,3,200,2023-08-13 02:05:33
848,19199,2,4000,2023-05-05 05:45:21
849,98850,1,6000,2023-06-20 23:03:07
850,71346,2,700,2023-06-22 18:14:32
851,38758,1,900,2023-08-06 10:43:53
852,8472,3,1000,2023-04-29 11:55:39
853,72142,4,7000,2023-05-24 20:47:14
854,65046,5,6000,2023-05-09 19:40:14
855,47351,3,300,2023-08-22 03:31:21
856,55630,3,1000,2023-08-19 04:17:14
857,89287,4,700,2023-07-30 13:13:37
858,5105,2,1000,2023-07-07 04:19:21
859,11044,5,3000,2023-03-28 21:10:32
860,4892,4,6000,2023-04-04 21:39:30
861,72482,4,4000,2023-04-27 10:18:49
862,4507,3,9000,2023-04-19 09:21:38
863,74658,1,6000,2023-01-02 20:45:25
864,43334,3,700,2023-03-22 10:07:14
865,19520,4,1000,2023-05-02 16:19:16
866,99652,5,900,2023-02-13 00:37:36
867,84062,5,200,2023-01-29 22:39:34
868,81630,5,900,2023-06-15 21:25:18
869,46860,5,1000,2023-07-04 19:54:09
870,20119,5,7000,2023-02-22 05:35:15
871,84607,4,700,2023-03-21 21:41:02
872,31802,1,1000,2023-06-03 20:59:27
873,88486,2,9000,2023-02-15 04:17:46
874,39409,5,2000,2023-02-27 06:47:07
875,1681,3,900,2023-04-05 23:19:22
876,72952,5,900,2023-06-04 14:22:24
877,45929,2,800,2023-05-06 09:29:27
878,81614,1,800,2023-04-09 01:30:24
879,92026,1,700,2023-05-09 21:00:30
880,41503,5,700,2023-06-16 20:10:49
881,86963,4,7000,2023-05-05 19:25:01
882,48125,5,800,2023-01-06 16:54:35
883,90313,2,9000,2023-06-01 19:47:06
884,13440,1,700,2023-01-02 00:01:17
885,33700,5,1000,2023-07-22 20:08:05
886,48963,2,100,2023-05-21 15:16:14
887,59754,1,800,2023-04-01 06:26:31
888,2608,3,6000,2023-01-21 18:04:07
889,64793,3,5000,2023-04-05 05:53:47
890,77989,3,2000,2023-01-09 02:25:22
891,49647,2,5000,2023-06-01 10:55:08
892,88067,4,10000,2023-02-11 10:25:37
893,50356,5,100,2023-02-06 17:55:20
894,15747,2,400,2023-05-28 03:40:45
895,71804,2,300,2023-02-09 07:08:21
896,65215,5,8000,2023-07-24 17:58:19
897,64568,2,4000,2023-04-07 15:31:52
898,848,5,400,2023-04-26 21:36:35
899,97305,5,500,2023-05-31 00:08:00
900,59920,5,6000,2023-06-22 10:44:26
901,89457,5,600,2023-02-19 18:51:14
902,82374,5,5000,2023-01-26 12:15:51
903,77549,2,10000,2023-06-02 07:12:30
904,69068,2,2000,2023-01-02 07:16:28
905,90625,1,10000,2023-04-12 09:08:51
906,6583,5,900,2023-04-01 14:05:54
907,75679,5,1000,2023-02-20 15:03:32
908,62796,2,1000,2023-06-21 19:27:33
909,92216,4,500,2023-01-23 05:48:51
910,71260,1,400,2023-07-17 13:55:01
911,79692,1,7000,2023-02-27 08:58:12
912,98177,5,900,2023-03-16 06:59:03
913,47080,5,900,2023-06-30 06:22:12
914,619,1,2000,2023-01-28 01:46:42
915,2970,2,500,2023-03-24 16:55:51
916,25797,5,500,2023-03-20 22:33:40
917,8175,2,7000,2023-03-20 11:16:01
918,67201,3,500,2023-06-14 03:28:34
919,23990,2,3000,2023-03-25 07:29:57
920,79431,1,10000,2023-06-29 14:07:52
921,20388,1,5000,2023-01-09 01:35:30
922,74526,2,600,2023-03-28 19:42:34
923,18693,2,1000,2023-06-27 02:35:20
924,27990,4,500,2023-05-01 20:28:32
925,16847,4,3000,2023-01-15 11:03:31
926,68189,3,3000,2023-07-30 23:02:06
927,75260,2,2000,2023-01-28 10:37:13
928,46928,1,2000,2023-01-18 18:58:21
929,90287,3,300,2023-03-25 20:42:51
930,25728,4,800,2023-04-27 23:11:59
931,55429,5,5000,2023-02-16 16:42:48
932,31462,4,300,2023-03-16 12:40:38
933,75243,5,6000,2023-01-12 20:36:11
934,95363,2,200,2023-03-27 22:25:32
935,73206,3,2000,2023-04-25 14:20:07
936,20376,4,5000,2023-07-13 21:46:06
937,89738,3,5000,2023-08-11 06:31:11
938,74868,1,300,2023-04-21 15:20:04
939,53270,5,9000,2023-05-12 09:05:59
940,56308,2,400,2023-01-08 15:29:52
941,99828,1,6000,2023-07-05 12:32:22
942,59763,3,4000,2023-08-14 22:56:02
943,78416,5,10000,2023-07-03 01:54:48
944,61452,1,700,2023-03-09 09:30:53
945,45754,3,2000,2023-04-04 04:35:36
946,23989,4,5000,2023-03-30 17:59:53
947,63648,4,600,2023-01-31 07:44:48
948,78891,5,700,2023-08-05 21:45:03
949,94969,2,500,2023-07-09 20:02:53
950,32568,2,500,2023-01-12 18:03:04
951,8732,5,900,2023-07-17 00:58:48
952,94760,3,2000,2023-05-06 07:30:26
953,53550,5,9000,2023-02-19 03:47:46
954,90996,4,200,2023-08-10 04:22:22
955,60743,5,5000,2023-01-29 07:21:26
956,60082,2,500,2023-02-13 13:49:43
957,65684,2,3000,2023-08-07 05:19:29
958,73424,5,500,2023-03-05 14:45:59
959,6412,4,300,2023-07-09 09:04:53
960,26242,4,4000,2023-06-07 23:14:50
961,19688,1,300,2023-01-30 00:49:12
962,28147,3,200,2023-03-28 01:23:08
963,10498,2,100,2023-06-11 20:08:09
964,67972,3,200,2023-04-29 04:07:00
965,59031,5,600,2023-02-09 22:12:02
966,59066,5,4000,2023-03-08 13:03:08
967,80557,3,300,2023-02-20 12:21:52
968,93715,5,100,2023-05-04 17:42:58
969,6959,4,8000,2023-03-24 10:32:23
970,58480,3,600,2023-02-09 12:04:41
971,56784,5,9000,2023-05-12 01:26:26
972,51226,4,1000,2023-08-09 16:23:12
973,92389,1,9000,2023-03-22 13:55:04
974,59041,3,7000,2023-06-18 14:02:43
975,22417,1,600,2023-02-17 01:38:18
976,61301,5,100,2023-05-08 23:28:14
977,14197,3,400,2023-02-16 13:08:20
978,37730,5,8000,2023-03-24 08:56:48
979,42198,1,900,2023-04-21 13:25:09
980,74597,1,700,2023-01-21 14:02:36
981,29577,3,8000,2023-07-22 21:42:30
982,44543,3,900,2023-04-05 01:36:26
983,8441,5,700,2023-02-28 15:15:21
984,27568,4,9000,2023-02-20 01:39:00
985,86601,3,7000,2023-07-13 22:31:43
986,22137,1,7000,2023-03-15 10:33:18
987,2057,2,400,2023-02-04 20:57:30
988,80895,5,700,2023-05-24 19:37:01
989,97351,3,9000,2023-03-26 08:02:15
990,42851,3,10000,2023-05-03 05:28:57
991,71658,2,2000,2023-07-21 19:18:37
992,97968,2,5000,2023-07-08 11:21:34
993,42857,4,600,2023-02-16 09:42:52
994,5250,1,4000,2023-05-10 16:28:52
995,57336,3,7000,2023-01-31 12:42:07
996,50758,5,6000,2023-04-02 21:39:53
997,67668,3,100,2023-03-20 11:37:02
998,49520,4,9000,2023-08-11 16:46:01
999,70268,3,4000,2023-08-05 21:32:23
1000,58127,1,5000,2023-01-17 11:06:42
1001,81061,3,2000,2023-03-24 04:27:34
1002,26357,5,800,2023-01-13 23:16:01
1003,95906,2,10000,2023-07-22 23:43:03
1004,97923,5,3000,2023-01-11 16:27:03
1005,42376,3,700,2023-01-20 15:38:26
1006,83818,3,10000,2023-08-23 17:52:27
1007,96691,4,7000,2023-02-17 13:01:33
1008,9406,3,500,2023-02-02 03:24:13
1009,2376,4,2000,2023-07-08 15:41:59
1010,22362,2,3000,2023-08-20 04:32:14
1011,60229,2,9000,2023-03-21 00:18:02
1012,70028,5,400,2023-08-21 00:01:07
1013,52560,4,700,2023-06-12 15:27:43
1014,92912,3,5000,2023-05-18 11:58:02
1015,85295,2,4000,2023-06-15 17:40:31
1016,11309,4,800,2023-03-12 08:45:29
1017,23366,3,400,2023-01-27 11:10:56
1018,87208,2,700,2023-02-22 05:22:27
1019,15869,2,7000,2023-02-03 07:27:34
1020,99015,2,100,2023-08-01 10:54:25
1021,14393,3,100,2023-03-08 13:24:45
1022,88949,3,9000,2023-06-02 16:06:04
1023,34483,2,1000,2023-01-15 10:59:58
1024,4459,5,7000,2023-03-09 21:18:25
1025,57797,4,1000,2023-05-22 10:28:45
1026,54313,1,200,2023-03-27 06:22:29
1027,73399,2,6000,2023-01-17 03:22:42
1028,97350,1,10000,2023-07-09 06:44:03
1029,48152,5,700,2023-06-28 19:48:23
1030,97721,1,5000,2023-05-07 04:09:14
1031,16411,2,7000,2023-08-08 19:29:54
1032,15148,5,200,2023-03-25 13:24:54
1033,14645,2,8000,2023-05-06 17:29:37
1034,26550,3,7000,2023-05-29 23:58:46
1035,82546,4,10000,2023-07-06 04:04:34
1036,86048,4,500,2023-02-24 18:29:29
1037,29233,5,3000,2023-05-19 19:15:23
1038,90117,5,100,2023-05-14 20:36:40
1039,58558,4,6000,2023-06-24 19:52:26
1040,71687,4,8000,2023-01-05 02:52:16
1041,85157,1,700,2023-02-18 00:56:18
1042,51113,1,1000,2023-05-11 08:58:26
1043,45420,1,8000,2023-05-15 00:50:45
1044,81569,2,3000,2023-06-08 06:04:31
1045,32586,2,300,2023-01-27 19:19:25
1046,13924,3,700,2023-05-31 14:07:06
1047,25847,4,200,2023-08-24 16:53:51
1048,7295,1,2000,2023-03-09 23:14:46
1049,20463,5,500,2023-04-26 08:10:01
1050,85351,3,700,2023-08-21 14:52:28
1051,87556,3,1000,2023-07-05 07:41:51
1052,71610,4,4000,2023-01-26 11:35:40
1053,45759,1,700,2023-04-30 14:34:13
1054,96070,3,3000,2023-08-01 06:07:20
1055,90106,1,7000,2023-02-21 14:24:34
1056,86005,2,400,2023-04-20 10:37:59
1057,72122,4,100,2023-05-26 21:00:54
1058,17365,4,100,2023-01-13 19:42:29
1059,11300,4,500,2023-05-13 08:39:31
1060,66290,5,900,2023-01-17 02:44:03
1061,9938,2,100,2023-03-02 21:39:52
1062,69562,3,1000,2023-02-21 09:08:54
1063,5477,4,600,2023-07-23 10:50:27
1064,2702,2,8000,2023-05-28 12:51:22
1065,47551,4,1000,2023-05-08 18:54:24
1066,84380,3,700,2023-03-08 08:13:19
1067,76224,5,4000,2023-06-03 10:42:49
1068,13556,4,9000,2023-03-10 21:34:35
1069,27514,4,300,2023-03-13 10:38:20
1070,63928,1,1000,2023-01-30 06:59:44
1071,80952,5,4000,2023-04-07 16:26:46
1072,1957,2,10000,2023-04-23 13:37:21
1073,36872,2,500,2023-05-26 11:26:32
1074,56902,4,200,2023-04-29 12:15:42
1075,64932,4,100,2023-01-31 18:55:45
1076,62648,4,4000,2023-06-17 13:39:17
1077,86653,5,9000,2023-05-02 05:26:18
1078,60389,2,8000,2023-04-15 16:39:30
1079,11377,1,400,2023-06-29 08:22:55
1080,75955,1,600,2023-01-23 02:42:56
1081,43392,2,1000,2023-07-29 13:03:19
1082,52298,1,700,2023-06-30 17:25:56
1083,12747,5,10000,2023-02-05 10:09:31
1084,43953,3,1000,2023-04-21 04:40:46
1085,16962,5,400,2023-04-01 22:35:12
1086,38121,2,6000,2023-03-08 22:57:33
1087,97767,2,900,2023-03-17 04:35:43
1088,92505,5,300,2023-04-04 07:55:19
1089,20718,5,100,2023-03-26 03:44:53
1090,37448,2,9000,2023-06-04 11:34:24
1091,97775,2,3000,2023-04-06 22:57:18
1092,7907,3,400,2023-07-19 11:07:57
1093,22266,2,900,2023-02-28 08:42:11
1094,98049,2,8000,2023-01-11 19:32:23
1095,58493,4,7000,2023-05-05 18:28:04
1096,32994,4,800,2023-04-04 17:48:01
1097,41238,4,4000,2023-08-20 18:15:40
1098,94172,1,700,2023-03-08 21:21:15
1099,49656,2,10000,2023-07-19 10:04:00
1100,79249,5,300,2023-06-01 20:01:30
1101,81964,5,5000,2023-01-12 06:22:43
1102,36978,2,100,2023-03-27 23:47:39
1103,11282,1,500,2023-06-14 18:29:42
1104,23305,1,3000,2023-06-10 13:54:02
1105,73875,3,3000,2023-05-16 18:03:51
1106,16338,1,3000,2023-03-25 02:35:05
1107,18798,2,8000,2023-06-01 04:25:27
1108,81176,2,9000,2023-01-04 02:46:45
1109,70561,2,4000,2023-08-16 03:34:59
1110,65643,2,600,2023-06-12 00:19:16
1111,15988,4,7000,2023-01-23 11:22:56
1112,90537,4,700,2023-01-16 04:25:45
1113,89051,3,1000,2023-01-06 20:38:44
1114,27489,1,9000,2023-03-24 22:45:55
1115,82159,3,100,2023-05-21 19:22:49
1116,5511,4,7000,2023-06-10 12:33:59
1117,3048,4,6000,2023-07-14 05:14:03
1118,6800,2,700,2023-01-03 04:44:23
1119,72214,3,400,2023-02-07 11:46:19
1120,16700,1,7000,2023-06-30 00:58:53
1121,28066,4,100,2023-08-06 02:52:29
1122,54303,5,7000,2023-03-17 12:55:28
1123,56491,1,7000,2023-05-27 22:51:57
1124,35335,1,900,2023-01-24 08:59:07
1125,61357,2,8000,2023-08-25 06:37:47
1126,299,2,800,2023-01-28 21:31:28
1127,6853,1,800,2023-06-09 00:20:37
1128,37527,4,700,2023-06-30 01:43:42
1129,89591,4,700,2023-01-27 11:43:56
1130,16404,5,900,2023-06-15 20:19:52
1131,53899,3,600,2023-01-18 10:13:35
1132,63212,2,8000,2023-02-17 12:21:07
1133,76119,1,4000,2023-06-13 07:11:42
1134,72303,5,900,2023-07-06 07:43:03
1135,28947,1,700,2023-04-17 03:11:14
1136,88323,2,300,2023-06-19 09:02:14
1137,99506,3,9000,2023-04-24 09:04:46
1138,36461,1,1000,2023-02-03 04:32:37
1139,29163,4,4000,2023-05-05 18:01:37
1140,40569,1,700,2023-04-15 02:34:58
1141,71953,3,3000,2023-01-08 00:46:35
1142,95818,2,1000,2023-01-27 18:40:28
1143,88327,1,5000,2023-07-24 13:51:49
1144,66173,4,900,2023-02-25 06:52:02
1145,63589,5,100,2023-05-21 01:03:16
1146,58213,5,800,2023-04-27 09:14:19
1147,936,5,900,2023-07-16 14:27:06
1148,22224,2,4000,2023-05-19 15:51:31
1149,28472,2,2000,2023-03-07 15:13:14
1150,6890,3,300,2023-01-07 07:10:36
1151,94932,2,500,2023-06-24 00:16:18
1152,95558,5,1000,2023-03-18 13:48:05
1153,67837,4,5000,2023-08-16 19:44:00
1154,38279,2,900,2023-04-20 12:47:15
1155,47471,3,200,2023-01-24 21:03:26
1156,29143,2,8000,2023-01-15 17:16:51
1157,76739,4,900,2023-01-16 17:28:40
1158,30413,2,5000,2023-05-13 13:12:47
1159,31112,5,100,2023-08-04 23:08:13
1160,22598,1,700,2023-03-08 15:33:50
1161,16884,3,600,2023-03-08 03:51:59
1162,21754,1,8000,2023-02-28 03:28:35
1163,69935,5,6000,2023-05-17 22:15:19
1164,8291,3,5000,2023-06-20 17:27:36
1165,84439,5,500,2023-08-16 15:33:40
1166,81980,3,3000,2023-08-06 21:44:48
1167,12667,2,1000,2023-08-24 04:42:06
1168,9726,1,5000,2023-01-24 12:55:21
1169,87297,1,7000,2023-04-24 19:15:31
1170,3622,1,200,2023-04-12 05:53:50
1171,38904,5,3000,2023-04-10 08:08:41
1172,77348,2,400,2023-04-13 05:00:18
1173,46590,5,7000,2023-04-21 10:07:57
1174,29474,1,8000,2023-08-04 05:44:17
1175,50471,2,6000,2023-07-03 12:30:04
1176,23266,1,800,2023-08-10 06:34:24
1177,33377,3,1000,2023-07-26 05:07:57
1178,15139,5,10000,2023-05-13 02:38:15
1179,86982,4,6000,2023-07-05 03:16:42
1180,16103,1,9000,2023-04-03 01:37:53
1181,73272,5,9000,2023-01-20 21:47:16
1182,49362,4,900,2023-01-10 17:04:43
1183,80181,4,900,2023-07-20 13:55:14
1184,55035,4,9000,2023-04-18 10:49:55
1185,20046,2,600,2023-02-13 18:47:41
1186,94374,3,900,2023-04-14 18:10:39
1187,9688,2,6000,2023-03-20 20:41:07
1188,74023,4,3000,2023-02-25 18:38:40
1189,50911,1,2000,2023-07-10 11:42:11
1190,78594,4,400,2023-04-22 21:55:25
1191,94070,3,200,2023-07-15 19:26:33
1192,85097,3,5000,2023-05-01 05:39:12
1193,93807,2,2000,2023-07-29 06:09:59
1194,43406,2,1000,2023-08-07 08:13:36
1195,23222,2,800,2023-03-13 11:17:21
1196,44296,4,6000,2023-06-13 03:10:17
1197,8021,2,10000,2023-06-27 01:52:23
1198,30296,5,2000,2023-03-20 00:11:53
