location_id,region,city
713,Marrakech-Safi,Marrakech
714,Rabat-Sale-Kenitra,Rabat
715,Casablanca-Settat,Casablanca
716,Rabat-Sale-Kenitra,Rabat
717,Tanger-Tetouan-Al Hoceima,Hoceima
718,Fes-Meknes,Fes
719,Marrakech-Safi,Safi
720,Marrakech-Safi,Marrakech
721,Rabat-Sale-Kenitra,Sale
722,Marrakech-Safi,Marrakech
723,Marrakech-Safi,Marrakech
724,Tanger-Tetouan-Al Hoceima,Tanger
725,Casablanca-Settat,Settat
726,Marrakech-Safi,Marrakech
727,Rabat-Sale-Kenitra,Kenitra
728,Fes-Meknes,Meknes
729,Fes-Meknes,Fes
730,Rabat-Sale-Kenitra,Sale
731,Casablanca-Settat,Settat
732,Casablanca-Settat,Casablanca
733,Fes-Meknes,Fes
734,Marrakech-Safi,Marrakech
735,Marrakech-Safi,Marrakech
736,Rabat-Sale-Kenitra,Rabat
737,Rabat-Sale-Kenitra,Sale
738,Marrakech-Safi,Safi
739,Casablanca-Settat,Settat
740,Marrakech-Safi,Marrakech
741,Casablanca-Settat,Settat
742,Marrakech-Safi,Safi
743,Fes-Meknes,Fes
744,Marrakech-Safi,Marrakech
745,Marrakech-Safi,Marrakech
746,Fes-Meknes,Meknes
747,Casablanca-Settat,Casablanca
748,Marrakech-Safi,Safi
749,Tanger-Tetouan-Al Hoceima,Tetouan
750,Fes-Meknes,Meknes
751,Rabat-Sale-Kenitra,Sale
752,Marrakech-Safi,Marrakech
753,Marrakech-Safi,Marrakech
754,Marrakech-Safi,Safi
755,Fes-Meknes,Meknes
756,Marrakech-Safi,Marrakech
757,Tanger-Tetouan-Al Hoceima,Hoceima
758,Tanger-Tetouan-Al Hoceima,Tetouan
759,Casablanca-Settat,Settat
760,Rabat-Sale-Kenitra,Sale
761,Tanger-Tetouan-Al Hoceima,Tanger
762,Fes-Meknes,Fes
763,Rabat-Sale-Kenitra,Kenitra
764,Fes-Meknes,Fes
765,Casablanca-Settat,Casablanca
766,Marrakech-Safi,Marrakech
767,Casablanca-Settat,Casablanca
768,Tanger-Tetouan-Al Hoceima,Hoceima
769,Marrakech-Safi,Safi
770,Rabat-Sale-Kenitra,Sale
771,Tanger-Tetouan-Al Hoceima,Tanger
772,Marrakech-Safi,Safi
773,Tanger-Tetouan-Al Hoceima,Tetouan
774,Casablanca-Settat,Casablanca
775,Fes-Meknes,Fes
776,Casablanca-Settat,Settat
777,Marrakech-Safi,Marrakech
778,Rabat-Sale-Kenitra,Rabat
779,Rabat-Sale-Kenitra,Kenitra
780,Marrakech-Safi,Marrakech
781,Casablanca-Settat,Settat
782,Fes-Meknes,Meknes
783,Rabat-Sale-Kenitra,Sale
784,Casablanca-Settat,Casablanca
785,Fes-Meknes,Fes
786,Fes-Meknes,Meknes
787,Tanger-Tetouan-Al Hoceima,Tetouan
788,Marrakech-Safi,Marrakech
789,Rabat-Sale-Kenitra,Rabat
790,Casablanca-Settat,Settat
791,Casablanca-Settat,Settat
792,Fes-Meknes,Fes
793,Fes-Meknes,Meknes
794,Rabat-Sale-Kenitra,Rabat
795,Fes-Meknes,Meknes
796,Marrakech-Safi,Safi
797,Casablanca-Settat,Casablanca
798,Casablanca-Settat,Settat
799,Casablanca-Settat,Casablanca
800,Tanger-Tetouan-Al Hoceima,Tetouan
801,Rabat-Sale-Kenitra,Kenitra
802,Fes-Meknes,Meknes
803,Rabat-Sale-Kenitra,Rabat
804,Fes-Meknes,Meknes
805,Tanger-Tetouan-Al Hoceima,Tanger
806,Rabat-Sale-Kenitra,Kenitra
807,Tanger-Tetouan-Al Hoceima,Hoceima
808,Tanger-Tetouan-Al Hoceima,Tetouan
809,Tanger-Tetouan-Al Hoceima,Tanger
810,Marrakech-Safi,Marrakech
811,Fes-Meknes,Fes
812,Marrakech-Safi,Safi
813,Tanger-Tetouan-Al Hoceima,Tanger
814,Rabat-Sale-Kenitra,Sale
815,Fes-Meknes,Meknes
816,Marrakech-Safi,Marrakech
817,Tanger-Tetouan-Al Hoceima,Tanger
818,Casablanca-Settat,Casablanca
819,Fes-Meknes,Fes
820,Tanger-Tetouan-Al Hoceima,Tetouan
821,Casablanca-Settat,Settat
822,Rabat-Sale-Kenitra,Sale
823,Marrakech-Safi,Marrakech
824,Tanger-Tetouan-Al Hoceima,Tetouan
825,Tanger-Tetouan-Al Hoceima,Hoceima
826,Rabat-Sale-Kenitra,Kenitra
827,Marrakech-Safi,Safi
828,Rabat-Sale-Kenitra,Sale
829,Casablanca-Settat,Settat
830,Rabat-Sale-Kenitra,Rabat
831,Fes-Meknes,Meknes
832,Casablanca-Settat,Settat
833,Marrakech-Safi,Marrakech
834,Casablanca-Settat,Casablanca
835,Marrakech-Safi,Safi
836,Casablanca-Settat,Settat
837,Marrakech-Safi,Marrakech
838,Casablanca-Settat,Settat
839,Tanger-Tetouan-Al Hoceima,Hoceima
840,Rabat-Sale-Kenitra,Sale
841,Marrakech-Safi,Safi
842,Casablanca-Settat,Casablanca
843,Fes-Meknes,Meknes
844,Marrakech-Safi,Marrakech
845,Marrakech-Safi,Safi
846,Marrakech-Safi,Safi
847,Tanger-Tetouan-Al Hoceima,Hoceima
848,Rabat-Sale-Kenitra,Sale
849,Tanger-Tetouan-Al Hoceima,Tetouan
850,Rabat-Sale-Kenitra,Rabat
851,Fes-Meknes,Meknes
852,Marrakech-Safi,Marrakech
853,Tanger-Tetouan-Al Hoceima,Tetouan
854,Rabat-Sale-Kenitra,Rabat
855,Marrakech-Safi,Marrakech
856,Casablanca-Settat,Casablanca
857,Rabat-Sale-Kenitra,Sale
858,Rabat-Sale-Kenitra,Kenitra
859,Fes-Meknes,Meknes
860,Fes-Meknes,Fes
861,Fes-Meknes,Fes
862,Marrakech-Safi,Marrakech
863,Casablanca-Settat,Casablanca
864,Casablanca-Settat,Casablanca
865,Fes-Meknes,Meknes
866,Marrakech-Safi,Safi
867,Marrakech-Safi,Safi
868,Marrakech-Safi,Marrakech
869,Rabat-Sale-Kenitra,Kenitra
870,Fes-Meknes,Meknes
871,Fes-Meknes,Meknes
872,Fes-Meknes,Fes
873,Rabat-Sale-Kenitra,Rabat
874,Marrakech-Safi,Marrakech
875,Casablanca-Settat,Casablanca
876,Marrakech-Safi,Safi
877,Rabat-Sale-Kenitra,Kenitra
878,Fes-Meknes,Meknes
879,Tanger-Tetouan-Al Hoceima,Hoceima
880,Marrakech-Safi,Marrakech
881,Casablanca-Settat,Settat
882,Casablanca-Settat,Settat
883,Fes-Meknes,Fes
884,Fes-Meknes,Meknes
885,Casablanca-Settat,Casablanca
886,Casablanca-Settat,Casablanca
887,Tanger-Tetouan-Al Hoceima,Tanger
888,Marrakech-Safi,Safi
889,Rabat-Sale-Kenitra,Rabat
890,Tanger-Tetouan-Al Hoceima,Tetouan
891,Casablanca-Settat,Settat
892,Marrakech-Safi,Marrakech
893,Marrakech-Safi,Marrakech
894,Marrakech-Safi,Safi
895,Casablanca-Settat,Settat
896,Marrakech-Safi,Marrakech
897,Fes-Meknes,Fes
898,Rabat-Sale-Kenitra,Rabat
899,Casablanca-Settat,Settat
900,Tanger-Tetouan-Al Hoceima,Tanger
901,Tanger-Tetouan-Al Hoceima,Tanger
902,Fes-Meknes,Fes
903,Casablanca-Settat,Settat
904,Rabat-Sale-Kenitra,Kenitra
905,Tanger-Tetouan-Al Hoceima,Tetouan
906,Fes-Meknes,Meknes
907,Marrakech-Safi,Safi
908,Tanger-Tetouan-Al Hoceima,Hoceima
909,Fes-Meknes,Fes
910,Tanger-Tetouan-Al Hoceima,Tetouan
911,Marrakech-Safi,Safi
912,Casablanca-Settat,Settat
913,Casablanca-Settat,Casablanca
914,Marrakech-Safi,Marrakech
915,Fes-Meknes,Meknes
916,Casablanca-Settat,Settat
917,Marrakech-Safi,Marrakech
918,Casablanca-Settat,Settat
919,Rabat-Sale-Kenitra,Rabat
920,Fes-Meknes,Fes
921,Marrakech-Safi,Safi
922,Fes-Meknes,Meknes
923,Casablanca-Settat,Settat
924,Tanger-Tetouan-Al Hoceima,Tetouan
925,Rabat-Sale-Kenitra,Kenitra
926,Fes-Meknes,Fes
927,Rabat-Sale-Kenitra,Sale
928,Rabat-Sale-Kenitra,Kenitra
929,Rabat-Sale-Kenitra,Kenitra
930,Casablanca-Settat,Settat
931,Rabat-Sale-Kenitra,Sale
932,Tanger-Tetouan-Al Hoceima,Tetouan
933,Marrakech-Safi,Safi
934,Marrakech-Safi,Marrakech
935,Rabat-Sale-Kenitra,Sale
936,Marrakech-Safi,Marrakech
937,Fes-Meknes,Fes
938,Casablanca-Settat,Settat
939,Casablanca-Settat,Settat
940,Rabat-Sale-Kenitra,Sale
941,Tanger-Tetouan-Al Hoceima,Tetouan
942,Marrakech-Safi,Marrakech
943,Fes-Meknes,Fes
944,Marrakech-Safi,Marrakech
945,Tanger-Tetouan-Al Hoceima,Tetouan
946,Fes-Meknes,Fes
947,Tanger-Tetouan-Al Hoceima,Tetouan
948,Tanger-Tetouan-Al Hoceima,Tetouan
949,Casablanca-Settat,Settat
950,Casablanca-Settat,Casablanca
951,Rabat-Sale-Kenitra,Sale
952,Fes-Meknes,Meknes
953,Rabat-Sale-Kenitra,Sale
954,Fes-Meknes,Meknes
955,Marrakech-Safi,Safi
956,Fes-Meknes,Fes
957,Rabat-Sale-Kenitra,Rabat
958,Tanger-Tetouan-Al Hoceima,Hoceima
959,Tanger-Tetouan-Al Hoceima,Tetouan
960,Tanger-Tetouan-Al Hoceima,Hoceima
961,Fes-Meknes,Fes
962,Marrakech-Safi,Marrakech
963,Rabat-Sale-Kenitra,Kenitra
964,Rabat-Sale-Kenitra,Rabat
965,Casablanca-Settat,Settat
966,Fes-Meknes,Fes
967,Marrakech-Safi,Marrakech
968,Rabat-Sale-Kenitra,Kenitra
969,Marrakech-Safi,Marrakech
970,Casablanca-Settat,Casablanca
971,Rabat-Sale-Kenitra,Rabat
972,Fes-Meknes,Fes
973,Fes-Meknes,Fes
974,Tanger-Tetouan-Al Hoceima,Hoceima
975,Fes-Meknes,Fes
976,Rabat-Sale-Kenitra,Rabat
977,Marrakech-Safi,Marrakech
978,Fes-Meknes,Fes
979,Tanger-Tetouan-Al Hoceima,Tetouan
980,Casablanca-Settat,Casablanca
981,Rabat-Sale-Kenitra,Rabat
982,Fes-Meknes,Fes
983,Marrakech-Safi,Marrakech
984,Fes-Meknes,Fes
985,Casablanca-Settat,Settat
986,Casablanca-Settat,Casablanca
987,Marrakech-Safi,Marrakech
988,Marrakech-Safi,Safi
989,Marrakech-Safi,Marrakech
990,Marrakech-Safi,Marrakech
991,Tanger-Tetouan-Al Hoceima,Tanger
992,Casablanca-Settat,Settat
993,Casablanca-Settat,Settat
994,Casablanca-Settat,Casablanca
995,Marrakech-Safi,Marrakech
996,Marrakech-Safi,Safi
997,Tanger-Tetouan-Al Hoceima,Tanger
998,Casablanca-Settat,Casablanca
999,Marrakech-Safi,Marrakech
1000,Marrakech-Safi,Safi
1001,Marrakech-Safi,Marrakech
1002,Marrakech-Safi,Marrakech
1003,Tanger-Tetouan-Al Hoceima,Tetouan
1004,Marrakech-Safi,Marrakech
1005,Rabat-Sale-Kenitra,Rabat
1006,Marrakech-Safi,Marrakech
1007,Fes-Meknes,Fes
1008,Marrakech-Safi,Safi
1009,Fes-Meknes,Meknes
1010,Marrakech-Safi,Safi
1011,Rabat-Sale-Kenitra,Sale
1012,Rabat-Sale-Kenitra,Rabat
1013,Rabat-Sale-Kenitra,Kenitra
1014,Tanger-Tetouan-Al Hoceima,Tetouan
1015,Casablanca-Settat,Casablanca
1016,Fes-Meknes,Meknes
1017,Fes-Meknes,Fes
1018,Marrakech-Safi,Safi
1019,Rabat-Sale-Kenitra,Kenitra
1020,Rabat-Sale-Kenitra,Rabat
1021,Casablanca-Settat,Settat
1022,Rabat-Sale-Kenitra,Sale
1023,Casablanca-Settat,Settat
1024,Tanger-Tetouan-Al Hoceima,Hoceima
1025,Marrakech-Safi,Safi
1026,Casablanca-Settat,Casablanca
1027,Tanger-Tetouan-Al Hoceima,Tetouan
1028,Fes-Meknes,Meknes
1029,Marrakech-Safi,Safi
1030,Marrakech-Safi,Safi
1031,Tanger-Tetouan-Al Hoceima,Tanger
1032,Tanger-Tetouan-Al Hoceima,Hoceima
1033,Marrakech-Safi,Marrakech
1034,Tanger-Tetouan-Al Hoceima,Tanger
1035,Casablanca-Settat,Casablanca
1036,Rabat-Sale-Kenitra,Sale
1037,Marrakech-Safi,Marrakech
1038,Marrakech-Safi,Marrakech
1039,Tanger-Tetouan-Al Hoceima,Tanger
1040,Fes-Meknes,Meknes
1041,Tanger-Tetouan-Al Hoceima,Hoceima
1042,Marrakech-Safi,Safi
1043,Casablanca-Settat,Settat
1044,Casablanca-Settat,Casablanca
1045,Fes-Meknes,Meknes
1046,Marrakech-Safi,Marrakech
1047,Tanger-Tetouan-Al Hoceima,Tanger
1048,Rabat-Sale-Kenitra,Sale
1049,Fes-Meknes,Meknes
1050,Tanger-Tetouan-Al Hoceima,Hoceima
1051,Casablanca-Settat,Settat
1052,Marrakech-Safi,Marrakech
1053,Fes-Meknes,Meknes
1054,Marrakech-Safi,Marrakech
1055,Tanger-Tetouan-Al Hoceima,Hoceima
1056,Rabat-Sale-Kenitra,Kenitra
1057,Tanger-Tetouan-Al Hoceima,Tetouan
1058,Rabat-Sale-Kenitra,Rabat
1059,Fes-Meknes,Meknes
1060,Tanger-Tetouan-Al Hoceima,Hoceima
1061,Rabat-Sale-Kenitra,Rabat
1062,Marrakech-Safi,Marrakech
1063,Marrakech-Safi,Safi
1064,Rabat-Sale-Kenitra,Kenitra
1065,Marrakech-Safi,Marrakech
1066,Casablanca-Settat,Casablanca
1067,Tanger-Tetouan-Al Hoceima,Tetouan
1068,Marrakech-Safi,Marrakech
1069,Casablanca-Settat,Settat
1070,Tanger-Tetouan-Al Hoceima,Tetouan
1071,Casablanca-Settat,Casablanca
1072,Marrakech-Safi,Marrakech
1073,Casablanca-Settat,Casablanca
1074,Tanger-Tetouan-Al Hoceima,Tanger
1075,Marrakech-Safi,Marrakech
1076,Fes-Meknes,Meknes
1077,Marrakech-Safi,Safi
1078,Rabat-Sale-Kenitra,Kenitra
1079,Marrakech-Safi,Safi
1080,Marrakech-Safi,Marrakech
1081,Marrakech-Safi,Safi
1082,Fes-Meknes,Meknes
1083,Fes-Meknes,Meknes
1084,Casablanca-Settat,Settat
1085,Tanger-Tetouan-Al Hoceima,Tetouan
1086,Tanger-Tetouan-Al Hoceima,Hoceima
1087,Casablanca-Settat,Casablanca
1088,Marrakech-Safi,Marrakech
1089,Fes-Meknes,Meknes
1090,Marrakech-Safi,Marrakech
1091,Tanger-Tetouan-Al Hoceima,Tetouan
1092,Tanger-Tetouan-Al Hoceima,Tanger
1093,Fes-Meknes,Meknes
1094,Marrakech-Safi,Safi
1095,Rabat-Sale-Kenitra,Rabat
1096,Rabat-Sale-Kenitra,Kenitra
1097,Marrakech-Safi,Marrakech
1098,Tanger-Tetouan-Al Hoceima,Tanger
1099,Casablanca-Settat,Casablanca
1100,Marrakech-Safi,Marrakech
1101,Tanger-Tetouan-Al Hoceima,Tanger
1102,Fes-Meknes,Meknes
1103,Rabat-Sale-Kenitra,Rabat
1104,Casablanca-Settat,Casablanca
1105,Tanger-Tetouan-Al Hoceima,Hoceima
1106,Marrakech-Safi,Safi
1107,Rabat-Sale-Kenitra,Rabat
1108,Marrakech-Safi,Safi
1109,Fes-Meknes,Meknes
1110,Marrakech-Safi,Safi
1111,Rabat-Sale-Kenitra,Sale
1112,Rabat-Sale-Kenitra,Rabat
1113,Tanger-Tetouan-Al Hoceima,Hoceima
1114,Fes-Meknes,Fes
1115,Casablanca-Settat,Casablanca
1116,Fes-Meknes,Fes
1117,Rabat-Sale-Kenitra,Rabat
1118,Rabat-Sale-Kenitra,Rabat
1119,Casablanca-Settat,Settat
1120,Casablanca-Settat,Casablanca
1121,Fes-Meknes,Meknes
1122,Tanger-Tetouan-Al Hoceima,Tanger
1123,Rabat-Sale-Kenitra,Rabat
1124,Fes-Meknes,Meknes
1125,Fes-Meknes,Meknes
1126,Rabat-Sale-Kenitra,Kenitra
1127,Tanger-Tetouan-Al Hoceima,Tetouan
1128,Casablanca-Settat,Casablanca
1129,Fes-Meknes,Fes
1130,Fes-Meknes,Fes
1131,Casablanca-Settat,Casablanca
1132,Rabat-Sale-Kenitra,Rabat
1133,Tanger-Tetouan-Al Hoceima,Tetouan
1134,Marrakech-Safi,Safi
1135,Marrakech-Safi,Safi
1136,Fes-Meknes,Meknes
1137,Casablanca-Settat,Settat
1138,Rabat-Sale-Kenitra,Rabat
1139,Casablanca-Settat,Casablanca
1140,Marrakech-Safi,Safi
1141,Rabat-Sale-Kenitra,Kenitra
1142,Casablanca-Settat,Settat
1143,Marrakech-Safi,Safi
1144,Tanger-Tetouan-Al Hoceima,Hoceima
1145,Rabat-Sale-Kenitra,Rabat
1146,Marrakech-Safi,Marrakech
1147,Fes-Meknes,Fes
1148,Marrakech-Safi,Marrakech
1149,Marrakech-Safi,Marrakech
1150,Marrakech-Safi,Safi
1151,Tanger-Tetouan-Al Hoceima,Tanger
1152,Casablanca-Settat,Settat
1153,Casablanca-Settat,Settat
1154,Rabat-Sale-Kenitra,Rabat
1155,Tanger-Tetouan-Al Hoceima,Hoceima
1156,Casablanca-Settat,Settat
1157,Rabat-Sale-Kenitra,Kenitra
1158,Rabat-Sale-Kenitra,Rabat
1159,Marrakech-Safi,Marrakech
1160,Casablanca-Settat,Casablanca
1161,Casablanca-Settat,Settat
1162,Marrakech-Safi,Safi
1163,Casablanca-Settat,Settat
1164,Marrakech-Safi,Safi
1165,Casablanca-Settat,Casablanca
1166,Casablanca-Settat,Casablanca
1167,Fes-Meknes,Meknes
1168,Casablanca-Settat,Casablanca
1169,Fes-Meknes,Fes
1170,Casablanca-Settat,Settat
1171,Fes-Meknes,Fes
1172,Casablanca-Settat,Casablanca
1173,Tanger-Tetouan-Al Hoceima,Tanger
1174,Fes-Meknes,Fes
1175,Casablanca-Settat,Settat
1176,Casablanca-Settat,Settat
1177,Casablanca-Settat,Settat
1178,Tanger-Tetouan-Al Hoceima,Tanger
1179,Rabat-Sale-Kenitra,Rabat
1180,Rabat-Sale-Kenitra,Sale
1181,Tanger-Tetouan-Al Hoceima,Hoceima
1182,Fes-Meknes,Fes
1183,Marrakech-Safi,Marrakech
1184,Rabat-Sale-Kenitra,Rabat
1185,Rabat-Sale-Kenitra,Sale
1186,Fes-Meknes,Meknes
1187,Casablanca-Settat,Casablanca
1188,Casablanca-Settat,Settat
1189,Marrakech-Safi,Safi
1190,Rabat-Sale-Kenitra,Kenitra
1191,Marrakech-Safi,Safi
1192,Tanger-Tetouan-Al Hoceima,Hoceima
1193,Casablanca-Settat,Settat
1194,Rabat-Sale-Kenitra,Rabat
1195,Casablanca-Settat,Casablanca
1196,Tanger-Tetouan-Al Hoceima,Tanger
1197,Fes-Meknes,Fes
1198,Tanger-Tetouan-Al Hoceima,Tetouan
1199,Rabat-Sale-Kenitra,Kenitra
1200,Marrakech-Safi,Safi
1201,Casablanca-Settat,Casablanca
1202,Tanger-Tetouan-Al Hoceima,Hoceima
1203,Tanger-Tetouan-Al Hoceima,Hoceima
1204,Fes-Meknes,Meknes
1205,Rabat-Sale-Kenitra,Rabat
1206,Fes-Meknes,Fes
1207,Tanger-Tetouan-Al Hoceima,Tetouan
1208,Rabat-Sale-Kenitra,Kenitra
1209,Tanger-Tetouan-Al Hoceima,Tetouan
1210,Marrakech-Safi,Marrakech
1211,Fes-Meknes,Fes
1212,Casablanca-Settat,Casablanca
1213,Casablanca-Settat,Casablanca
1214,Fes-Meknes,Fes
1215,Tanger-Tetouan-Al Hoceima,Tanger
1216,Fes-Meknes,Fes
1217,Casablanca-Settat,Casablanca
1218,Tanger-Tetouan-Al Hoceima,Tetouan
1219,Rabat-Sale-Kenitra,Sale
1220,Rabat-Sale-Kenitra,Rabat
1221,Casablanca-Settat,Casablanca
1222,Tanger-Tetouan-Al Hoceima,Tetouan
1223,Casablanca-Settat,Casablanca
1224,Rabat-Sale-Kenitra,Rabat
1225,Marrakech-Safi,Safi
1226,Casablanca-Settat,Casablanca
1227,Rabat-Sale-Kenitra,Rabat
1228,Fes-Meknes,Meknes
1229,Tanger-Tetouan-Al Hoceima,Tanger
1230,Fes-Meknes,Meknes
1231,Tanger-Tetouan-Al Hoceima,Tetouan
1232,Fes-Meknes,Meknes
1233,Marrakech-Safi,Safi
1234,Fes-Meknes,Fes
1235,Casablanca-Settat,Casablanca
1236,Casablanca-Settat,Casablanca
1237,Rabat-Sale-Kenitra,Kenitra
1238,Casablanca-Settat,Casablanca
1239,Fes-Meknes,Meknes
1240,Casablanca-Settat,Settat
1241,Fes-Meknes,Fes
1242,Marrakech-Safi,Marrakech
1243,Rabat-Sale-Kenitra,Sale
1244,Marrakech-Safi,Marrakech
1245,Rabat-Sale-Kenitra,Kenitra
1246,Marrakech-Safi,Safi
1247,Rabat-Sale-Kenitra,Sale
1248,Rabat-Sale-Kenitra,Sale
1249,Tanger-Tetouan-Al Hoceima,Hoceima
1250,Rabat-Sale-Kenitra,Rabat
1251,Tanger-Tetouan-Al Hoceima,Tanger
1252,Rabat-Sale-Kenitra,Rabat
1253,Fes-Meknes,Meknes
1254,Tanger-Tetouan-Al Hoceima,Tetouan
1255,Rabat-Sale-Kenitra,Rabat
1256,Casablanca-Settat,Settat
1257,Marrakech-Safi,Safi
1258,Marrakech-Safi,Safi
1259,Marrakech-Safi,Marrakech
1260,Marrakech-Safi,Marrakech
1261,Marrakech-Safi,Safi
1262,Casablanca-Settat,Settat
1263,Rabat-Sale-Kenitra,Rabat
1264,Rabat-Sale-Kenitra,Kenitra
1265,Tanger-Tetouan-Al Hoceima,Hoceima
1266,Tanger-Tetouan-Al Hoceima,Tanger
1267,Fes-Meknes,Fes
1268,Fes-Meknes,Fes
1269,Marrakech-Safi,Safi
1270,Tanger-Tetouan-Al Hoceima,Hoceima
1271,Marrakech-Safi,Marrakech
1272,Rabat-Sale-Kenitra,Sale
1273,Rabat-Sale-Kenitra,Rabat
1274,Tanger-Tetouan-Al Hoceima,Hoceima
1275,Rabat-Sale-Kenitra,Kenitra
1276,Casablanca-Settat,Casablanca
1277,Marrakech-Safi,Marrakech
1278,Rabat-Sale-Kenitra,Rabat
1279,Tanger-Tetouan-Al Hoceima,Tetouan
1280,Tanger-Tetouan-Al Hoceima,Tetouan
1281,Fes-Meknes,Meknes
1282,Marrakech-Safi,Safi
1283,Tanger-Tetouan-Al Hoceima,Hoceima
1284,Casablanca-Settat,Casablanca
1285,Tanger-Tetouan-Al Hoceima,Hoceima
1286,Marrakech-Safi,Marrakech
1287,Tanger-Tetouan-Al Hoceima,Tetouan
1288,Fes-Meknes,Fes
1289,Marrakech-Safi,Marrakech
1290,Tanger-Tetouan-Al Hoceima,Hoceima
1291,Marrakech-Safi,Safi
1292,Fes-Meknes,Meknes
1293,Rabat-Sale-Kenitra,Kenitra
1294,Fes-Meknes,Fes
1295,Tanger-Tetouan-Al Hoceima,Hoceima
1296,Casablanca-Settat,Casablanca
1297,Casablanca-Settat,Casablanca
1298,Rabat-Sale-Kenitra,Kenitra
1299,Tanger-Tetouan-Al Hoceima,Tanger
1300,Casablanca-Settat,Settat
1301,Fes-Meknes,Meknes
1302,Rabat-Sale-Kenitra,Rabat
1303,Tanger-Tetouan-Al Hoceima,Tanger
1304,Fes-Meknes,Meknes
1305,Rabat-Sale-Kenitra,Kenitra
1306,Fes-Meknes,Meknes
1307,Casablanca-Settat,Casablanca
1308,Rabat-Sale-Kenitra,Rabat
1309,Fes-Meknes,Meknes
1310,Tanger-Tetouan-Al Hoceima,Tanger
1311,Marrakech-Safi,Safi
1312,Tanger-Tetouan-Al Hoceima,Tanger
1313,Casablanca-Settat,Casablanca
1314,Tanger-Tetouan-Al Hoceima,Tetouan
1315,Casablanca-Settat,Casablanca
1316,Fes-Meknes,Meknes
1317,Fes-Meknes,Fes
1318,Rabat-Sale-Kenitra,Kenitra
1319,Casablanca-Settat,Settat
1320,Marrakech-Safi,Safi
1321,Casablanca-Settat,Casablanca
1322,Rabat-Sale-Kenitra,Sale
1323,Marrakech-Safi,Safi
1324,Tanger-Tetouan-Al Hoceima,Hoceima
1325,Marrakech-Safi,Safi
1326,Tanger-Tetouan-Al Hoceima,Tetouan
1327,Fes-Meknes,Fes
1328,Rabat-Sale-Kenitra,Kenitra
1329,Casablanca-Settat,Settat
1330,Casablanca-Settat,Casablanca
1331,Tanger-Tetouan-Al Hoceima,Hoceima
1332,Marrakech-Safi,Safi
1333,Fes-Meknes,Meknes
1334,Fes-Meknes,Meknes
1335,Marrakech-Safi,Marrakech
1336,Tanger-Tetouan-Al Hoceima,Hoceima
1337,Casablanca-Settat,Settat
1338,Tanger-Tetouan-Al Hoceima,Tetouan
1339,Marrakech-Safi,Marrakech
1340,Fes-Meknes,Meknes
1341,Casablanca-Settat,Settat
1342,Rabat-Sale-Kenitra,Sale
1343,Marrakech-Safi,Marrakech
1344,Casablanca-Settat,Settat
1345,Rabat-Sale-Kenitra,Kenitra
1346,Tanger-Tetouan-Al Hoceima,Tanger
1347,Marrakech-Safi,Marrakech
1348,Tanger-Tetouan-Al Hoceima,Tanger
1349,Fes-Meknes,Meknes
1350,Rabat-Sale-Kenitra,Rabat
1351,Casablanca-Settat,Casablanca
1352,Marrakech-Safi,Marrakech
1353,Casablanca-Settat,Settat
1354,Rabat-Sale-Kenitra,Kenitra
1355,Casablanca-Settat,Settat
1356,Marrakech-Safi,Marrakech
1357,Tanger-Tetouan-Al Hoceima,Hoceima
1358,Rabat-Sale-Kenitra,Rabat
1359,Rabat-Sale-Kenitra,Rabat
1360,Tanger-Tetouan-Al Hoceima,Tetouan
1361,Rabat-Sale-Kenitra,Kenitra
1362,Marrakech-Safi,Marrakech
1363,Rabat-Sale-Kenitra,Kenitra
1364,Marrakech-Safi,Safi
1365,Tanger-Tetouan-Al Hoceima,Tetouan
1366,Rabat-Sale-Kenitra,Rabat
1367,Casablanca-Settat,Casablanca
1368,Casablanca-Settat,Casablanca
1369,Rabat-Sale-Kenitra,Rabat
1370,Marrakech-Safi,Safi
1371,Rabat-Sale-Kenitra,Sale
1372,Marrakech-Safi,Safi
1373,Marrakech-Safi,Safi
1374,Rabat-Sale-Kenitra,Rabat
1375,Rabat-Sale-Kenitra,Sale
1376,Casablanca-Settat,Casablanca
1377,Fes-Meknes,Fes
1378,Marrakech-Safi,Marrakech
1379,Rabat-Sale-Kenitra,Sale
1380,Tanger-Tetouan-Al Hoceima,Tanger
1381,Rabat-Sale-Kenitra,Kenitra
1382,Casablanca-Settat,Casablanca
1383,Tanger-Tetouan-Al Hoceima,Hoceima
1384,Fes-Meknes,Fes
1385,Marrakech-Safi,Marrakech
1386,Rabat-Sale-Kenitra,Rabat
1387,Rabat-Sale-Kenitra,Rabat
1388,Casablanca-Settat,Casablanca
1389,Tanger-Tetouan-Al Hoceima,Tanger
1390,Tanger-Tetouan-Al Hoceima,Tanger
1391,Marrakech-Safi,Safi
1392,Casablanca-Settat,Casablanca
1393,Casablanca-Settat,Casablanca
1394,Rabat-Sale-Kenitra,Sale
1395,Casablanca-Settat,Casablanca
1396,Casablanca-Settat,Settat
1397,Marrakech-Safi,Safi
1398,Marrakech-Safi,Marrakech
1399,Rabat-Sale-Kenitra,Kenitra
1400,Rabat-Sale-Kenitra,Sale
1401,Marrakech-Safi,Marrakech
1402,Marrakech-Safi,Marrakech
1403,Tanger-Tetouan-Al Hoceima,Tanger
1404,Rabat-Sale-Kenitra,Rabat
1405,Tanger-Tetouan-Al Hoceima,Tanger
1406,Casablanca-Settat,Settat
